"FMID","MarketName","xf","yf"
1005830,"Columbus Downtown Farmer's Market",-89.014700,43.338900
1006091,"Columbus Farmer's Market, Columbus, Indiana",-85.924544,39.203327
1001619,"Columbus Farmers Market",-97.358600,41.432800
1007015,"columbus farmers market",-74.725100,40.055400
1003995,"Columbus Farmers' Market",-82.239600,35.208900
1003996,"Columbus Farmers' Market",-82.354200,35.237000
1003914,"Columbus Farners' Market",-109.253283,45.636802
1003893,"Columbus Junction Farmers Market",-91.361300,41.281600
1006256,"Columbus Public Health Urban Farmers Market",-82.982000,39.959600
1002562,"Columbus State Farmers Market",-84.980600,32.470300
1005089,"Columbus Tailgate Market",-82.198510,35.251460
1000865,"Columbus Winter Farmers Market",-82.999711,40.052463
1004424,"Colusa Farmers Market",-121.997000,39.187000
1003218,"Colville Farmers Market",-117.880000,48.556400
1004237,"Comfort Area Farmers Market",-98.912970,29.967610
1002940,"Common Ground Farmers Market",-84.362538,33.964608
1004931,"Community Farmers Market",-122.970185,46.664974
1004932,"Community Farmers Market",-122.953727,46.719755
1006090,"Community Farmers Market",-96.577300,46.871600
1003272,"Community Farmers Market at Brookland Baptist Church",-81.072324,33.997394
1008807,"Community Farmers Market Bowling Green",-86.469217,36.960587
1001329,"Community Farmers Market of Boynton Beach",-80.057952,26.528433
1001331,"Community Farmers Market of Plantation",-80.305913,26.145891
1001330,"Community Farmers Market of Tamarac",-80.252796,26.228856
1008708,"Community Farmers' Market of Garrard County",-84.387076,37.546626
1002298,"Community Food Bank Farmers' Market",-110.925317,32.188580
1002190,"Community Garden",-98.953000,40.499800
1001263,"Community Roots Market",-117.374000,47.693800
1002010,"Concho Farmers Market",-109.603000,34.475100
1007154,"Concho Valley Farmers Market",-100.432000,31.455500
1006987,"Concord Farmers Market",-71.680200,43.297500
1006569,"Concord Farmers' Market",-122.034717,37.977489
1005916,"CONCORD MARKET",-84.423400,42.248500
1001337,"Concordia Farmers Market",-97.661000,39.566500
1001336,"Concordia Farmers’",-97.630400,39.823600
1002749,"condon community farmers market",-120.185034,45.234297
1000276,"CONECUH COUNTY FARMERS MARKET",-86.956701,31.433057
1007317,"Coney Island Farmers Market",-73.983650,40.581106
1006216,"Coney Island Hospital Market",-74.002000,40.635500
20062,"Congerville Farmers Market",-89.204400,40.613900
1001958,"Conifer Farmers Market",-105.250000,39.586400
1004437,"Conine's Country Market",-83.465100,41.132800
1004438,"Conine's Country Market",-83.488800,41.157000
1004621,"Conneaut Farmers Market Inc.",-80.560200,41.945500
1007995,"Connellsville Farmers Market",-79.594359,40.017394
1000706,"Connersville/Fayette County Farmers Market",-85.142000,39.643900
1003308,"Conover Farmers Market, Inc",-81.217705,35.706394
1003244,"Conshohocken",-75.308000,40.074100
1001284,"Contoocook Farmers Market",-71.714000,43.222000
1006204,"Conuco Farmers Market",-87.692600,41.903000
1003204,"Conway County Farmers Market",-92.743552,35.151081
1001058,"Conway Farmer's Market",-79.046860,33.834260
1008705,"Conway Farmers Market",-92.412827,35.078644
1002022,"Conway Farmers' Market",-72.698100,42.509100
1008480,"Conway Locally Grown",-92.449952,35.091704
1003198,"Cook Area Farmers Market",-92.689300,47.851600
1000809,"Cook County Farm and Craft Market",-90.404700,47.899200
1006825,"Cookeville Farmers Market",-85.501600,36.162800
1000197,"Cool Spring Farmers Market",-75.557286,39.749416
1003608,"Coon Rapids Farmers Market",-94.677600,41.865800
1006210,"Coop City Market",-73.825500,40.872600
1007697,"Cooper Park Farmers Market",-73.939017,40.716065
1002834,"Cooper-Young Community Farmers Market",-89.990838,35.118118
1006258,"Cooperative Community Food Compact, Inc.",-73.606772,42.514498
20063,"Cooperative Farmers Market of Scranton",-75.660500,41.424600
1007004,"Coopers Cove Farmers Market",-98.185000,31.070800
1001788,"Cooperstown Farmers Market",-98.124000,47.444400
1002967,"Cooperstown Farmers' Market",-74.925236,42.700127
1004123,"Coopersville Farmers Market",-85.941200,43.059900
1006766,"Coos Bay Downtown Farmer's Market",-124.213572,43.367871
1007303,"Copake Farmers Market",-73.550591,42.103460
1002792,"Copiah County Farmers Market",-90.394521,31.861449
20064,"Copley Creekside Farmers Market",-81.641900,41.104400
1003757,"Copley Square Farmers Market",-71.076600,42.349700
1000158,"Coppell Farmers Market",-97.005597,32.951225
1006999,"Copper Ridge & Fairhaven Farmers' Market",-76.975600,39.378200
1004799,"Copper Street Farmers' Market",-107.759900,32.267210
1000982,"Copper Valley Community Market",-145.444000,62.087900
1007058,"Coquille Farmers Market",-124.191000,43.175500
1005372,"Coral Gables Farmers Market",-80.263200,25.749000
1000899,"Coral Gables Museum Market on the Plaza",-80.260407,25.750453
1006525,"Coralville Farmers' Market",-91.584392,41.678650
1001825,"Corapopolis Farmers Market",-80.161200,40.516300
1001072,"Cordele State Farmers Market",-83.865400,31.898500
1005779,"Corey Fresh Market",-82.749527,27.742378
1003998,"Corinth Farmers Market",-88.496300,34.947800
1002944,"Corn on the Curb Farmers Market",-83.652500,41.037800
1000834,"Corning Farmers Market",-77.054700,42.142900
1003013,"Corning Farmers Market",-82.089100,39.604000
1006920,"Cornish Farmers' Market",-72.276600,43.507400
1003462,"Cornucopia Farmers Market",-91.101400,46.857800
1004008,"Cornville Farmers Market",-111.917900,34.718240
1007699,"Cornwall Farmers Market",-74.028461,41.438973
1007442,"CORNWALL FARMERS’ MARKET",-73.357700,41.873400
1007244,"Corona Del Mar Farmers Market",-117.594253,33.398080
1000088,"Corona Greenmarket",-73.862700,40.749900
1001318,"CoronaCFM",-117.566000,33.886100
1003859,"Coronado Certified Farmers Market",-117.170000,32.697800
1008190,"Corpus Christi Downtown Farmers Market",-97.395767,27.787335
1003758,"Corpus Christi Southside Farmers Market",-97.391720,27.702440
1004776,"Corrales Growers' Market",-106.620165,35.220006
1006387,"Correctionville Farm & Fun",-95.784800,42.475000
1002978,"Corte Madera Farmers Market",-122.551000,38.070300
1000103,"Cortelyou Greenmarket",-73.965300,40.640800
1002013,"Cortez Farmers Market",-108.584000,37.348700
1002575,"Cortland Farmers Market",-96.705019,40.505384
1003986,"Cortland Farmers Market",-80.726906,41.325344
1002176,"Corvallis Farmers' Market",-123.258249,44.564813
1000236,"Corvallis Indoor Winter Market",-123.314881,44.567022
1003752,"Coshocton Farmer's Market Association",-81.858210,40.263730
1005600,"Costa Mesa Certified Farmers' Market",-117.903074,33.665613
1003346,"Cotati Farmers' Market",-122.707194,38.326348
20065,"Coteau Hills Farmers' Market",-98.949100,46.301400
1005408,"Coto De Caza Farmers Market",-117.603000,33.417900
20066,"Cotopaxi Farmers Market",-105.682000,38.372800
1008398,"Cottage Grove Grower Market",-123.054061,43.797144
1004147,"Cotter Farmers Market",-92.535400,36.271200
1004382,"Cottin's Hardware Farmers Market",-95.235157,38.950755
1005715,"Cotton Mill Farmers Market",-85.074200,33.582500
1001222,"Cottonwood Creek Watershed CFM",-122.282000,40.384000
1004834,"Cottonwood Farmers Market and Jamboree",-112.027000,34.745600
1005766,"Country Club Hills Farmers Market",-87.716200,41.557200
1007280,"Country Fair Farmers Market In Champaign",-88.276900,40.114800
1003033,"Country Farm & Craft Market Paso Park",-120.691000,35.625800
1003034,"Country Farm & Craft Market Paso Park",-120.659000,35.644700
1003035,"Country Farm & Craft Market Paso Park",-120.697000,35.695800
1000868,"Country Fresh Meats and Farmer's Market",-87.951651,37.475590
20067,"Country Harvest Greenhouse",-85.459700,42.840500
1000368,"Country Lane Farmers Market",-91.828516,45.443768
1004367,"Country Market",-102.390451,48.317241
1007536,"Country Market & Craft Fair",-157.662000,21.313000
1003623,"Countryside Farm Market",-73.324400,42.863500
1004746,"Countryside Farmers' Markets",-81.582584,41.189409
1004747,"Countryside Farmers' Markets",-81.544526,41.097002
1004748,"Countryside Farmers' Markets",-81.588035,41.187245
1004503,"Coupeville Farmers Market",-122.689111,48.219297
1006393,"Court Street Farmer's Market",-89.010500,34.492900
1001845,"Coushatta Farmers' Market",-92.694897,30.481312
1003715,"Coventry Farmers Market",-75.638500,42.316100
1007304,"Coventry Regional Farmers' Market",-72.345700,41.764100
1004976,"Coventry Village Farmers Market",-81.580000,41.508100
1005902,"Covered Bridge Farmers' Market",-84.385200,40.544200
1001500,"Covina CFM",-117.890000,34.089300
1001498,"Covina Farmers Market",-117.885000,34.085200
1001981,"Covington Farmers Market",-79.994400,37.793500
1004112,"Covington Farmers Market",-90.095500,30.479300
1005405,"Coweta Farmers Market",-95.651800,35.949900
1001975,"Cowlitz County Community Farmers Market I",-122.964000,46.150100
1001974,"Cowlitz County Community Farmers Market II",-122.925000,46.140600
1001478,"Cowtown Farmers Market",-97.442099,32.716471
1004089,"Cowtown Farmers Market",-101.412000,46.846200
1005961,"Coxsackie Farmers' Market",-73.797030,42.352405
1006230,"coyote farm and home market",-92.257499,38.773622
1003633,"Cozad Farmers Market",-99.985900,40.859500
1005111,"Craftsbury Common Market",-72.383400,44.653500
1000756,"Craig Farmers' Market",-107.546000,40.515200
1006995,"Cranberry Mall Farmers Market",-79.710100,41.349800
1008501,"Crane Creek Market",-93.572941,36.899749
1005007,"Crawfordsville/Montgomery County Farmers Markret",-86.901300,40.042900
1003039,"Creedmoor Farmers Market",-78.681200,36.127800
1004064,"creekside gahanna farmers market",-82.866400,40.011300
1001279,"Creekside Park Farmers Market",-79.935209,35.893946
1006397,"Creighton Farmers Market",-97.970638,42.336917
1007430,"Crenshaw County Farmers Market",-86.284600,31.743300
1001714,"Crenshaw Farmers' Market",-118.335221,34.010835
1000263,"Crescent City Farmers Market",-90.132963,29.930727
1000264,"Crescent City Farmers Market",-90.092599,29.977185
1000265,"Crescent City Farmers Market",-90.068701,29.946624
1001949,"Crescent City Farmers Market",-81.509943,29.429825
1004409,"Crescent City Farmers Market",-124.147000,41.854800
1006723,"Cresco Farmers Market",-92.118700,43.371000
1005035,"Crested Butte Farmers Market",-106.987483,38.869755
1001193,"Creston Farmers' Market",-94.382800,41.052400
1001508,"Crestview Farmers Market",-86.563100,30.773400
1000262,"Creswell Farmers' Market",-123.019931,43.917822
1002243,"Crete European Market",-87.631400,41.445600
1007270,"Crete Farmers Market",-96.677700,40.571600
1008654,"Crisp! 63rd-Green Line",-87.664094,41.778954
1008665,"Crisp! Addison-Brown Line",-87.674545,41.946927
1008630,"Crisp! Auburn Gresham",-87.651018,41.750662
1008635,"Crisp! Austin",-87.769513,41.886822
1008651,"Crisp! Austin-Blue Line",-87.774893,41.887157
1008637,"Crisp! Belmont Cragin",-87.777751,41.921236
1008662,"Crisp! Belmont-Red/Brown Lines",-87.653457,41.939895
1008650,"Crisp! Catholic Charities",-87.632176,41.895142
1008446,"Crisp! Chatham",-87.605588,41.743501
1008645,"Crisp! Columbus Park",-87.764648,41.872814
1008656,"Crisp! Conservatory-Green Line",-87.716547,41.885009
1008661,"Crisp! Diversey-Brown Line",-87.653078,41.932639
1008644,"Crisp! Douglas Park",-87.695536,41.858978
1008660,"Crisp! Fullerton-Red/Brown Lines",-87.653017,41.925363
1008627,"Crisp! Gage Park",-87.705226,41.786477
1008647,"Crisp! Garfield Park",-87.715891,41.881419
1008652,"Crisp! Garfield-Green Line",-87.618281,41.794754
1008648,"Crisp! Humboldt Park",-87.701242,41.906988
1008649,"Crisp! Jackson Park",-87.586935,41.777713
1008636,"Crisp! Kelvyn Park",-87.746111,41.930039
1008642,"Crisp! Marquette Park",-87.702875,41.770923
1008639,"Crisp! McKinley Park",-87.679686,41.824881
1008632,"Crisp! New City",-87.683760,41.805503
1008657,"Crisp! North/Clybourn-Red Line",-87.649170,41.910784
1008643,"Crisp! Ogden Park",-87.654437,41.775947
1008663,"Crisp! Paulina-Brown Line",-87.671391,41.943565
1008625,"Crisp! Rainbow Beach",-87.554833,41.754623
1008640,"Crisp! Sherman Park",-87.658628,41.799267
1008626,"Crisp! South Shore",-87.567864,41.773436
1008628,"Crisp! Washington Heights",-87.644785,41.706915
1008641,"Crisp! Washington Park",-87.615927,41.793785
1008658,"Crisp! Wellington-Brown Line",-87.653326,41.936269
1008633,"Crisp! West Humboldt Park",-87.718527,41.893698
1008666,"Crisp! Western-Brown Line",-87.688879,41.966305
1008655,"Crisp! Western-Pink Line",-87.685663,41.854302
1008520,"Crocker Farms LLC",-92.136565,39.118058
1006612,"Crockett Farmers Market at Maury City",-89.220500,35.814900
1007504,"Cromwell Farmers’ Market",-72.662900,41.600500
1006445,"Crookston Farmers Market I",-96.606155,47.774684
1006446,"Crookston Farmers Market II",-96.603500,47.789300
1006109,"Crosby Farmers Market",-103.297000,48.908800
1006223,"Cross Community Centers Farmers Market",-80.213177,33.372309
1007226,"Cross County Farmers Market",-90.786180,35.223250
1005857,"Cross Mills Farmers Market",-71.633763,41.382625
1006197,"Cross Timbers Food Cooperative",-97.133100,33.223500
1005184,"CrossRoad Famers Market",-85.510540,43.875639
1000988,"Crossroad Orchard",-84.328900,39.643500
1005469,"Crossroads Bellevue Farmers Market",-122.129088,47.619500
1006650,"Crossroads Farm at Grossmann's",-73.664419,40.679365
1000145,"Crossroads Farmers Market",-76.988583,38.986918
1002948,"Crossroads Farmers Market",-114.408488,42.933364
1008846,"Crossroads Farmers Market: A Project of Mississippi Delta Council",-90.555756,34.178923
1004447,"Crosstown Freeway Farmers' Market",-121.287228,37.950864
1007698,"Croton-on-Hudson Farmers Market",-73.887660,41.201970
1001674,"Crouch Farmers Market",-115.970000,44.113500
1003438,"Crown Point Farmers Market",-87.364700,41.415500
1008522,"Crown Valley Champagne",-90.179753,37.778019
1005792,"Crozet Farmers Market",-78.701900,38.068000
1005478,"Crystal City Farmers' Market",-90.378690,38.218720
1006802,"Crystal City FRESHFARM Market",-77.049286,38.856720
1006686,"Crystal Falsh Energy Farmers Market",-85.688400,42.995700
1001223,"Crystal Farmers Market",-84.914900,43.258100
1001869,"Crystal Lake Farmers Market",-88.317160,42.243800
1001005,"Crystal Springs Farmers Market",-90.358772,31.987521
1002293,"CSA Farmers Market",-83.236367,43.206610
1006861,"Cuba, New Mexico Farmers Market",-106.958400,36.022220
1007201,"Cudahy Farmers Market",-87.916300,43.037600
1007146,"Cuero Farmers Market",-97.168600,28.969500
1003606,"CUIVRE RIVER FARMERS MARKET",-90.971303,38.988752
1003892,"Culinary Kids Farmers Market I",-73.763900,40.596000
1002327,"Culinary Kids Farmers Market II",-73.788500,40.594700
1000174,"Cully Community Market",-122.619366,45.563340
1005624,"Culpeper Farmers Market",-77.996900,38.471400
1005403,"Culver City Farmers Market",-118.396000,34.024700
1005687,"Cumberland County Farmers Market",-84.902600,35.967700
1002821,"Cumberland Farmers Market",-92.022484,45.533654
1003901,"Cumberland Farmers Market",-85.961200,39.775800
1005836,"Cumberland Farmers Market",-70.234668,43.720770
1008009,"Cumberland Farmers Market",-70.233600,43.714200
1008060,"Cumberland Farmers Market",-70.244900,43.789700
1003647,"CUMC FARMERS MARKET",-88.186000,30.661000
1003650,"Curtis Farmers Market",-100.515000,40.631100
1001743,"Cushing Farmers Market",-96.772700,35.980000
1001426,"Custer Farmers Market",-103.601291,43.765737
1002290,"Cutler Bay Farmers Market",-80.330200,25.581200
1004723,"Cypress Center Farmers' Market",-80.210761,33.687876
1005689,"D'Iberville Farmers Market",-88.900300,30.434100
1000069,"Dag Hammarskjold Plaza Greenmarket",-73.969900,40.753000
20068,"Dag Hammerskjold Plaza Greenmarket",-73.969900,40.753000
20069,"Dahlonega Farmers Market",-83.973700,34.528000
1004545,"Dahlonega Farmers Market",-83.986080,34.532086
20070,"Daily Harvest Market",-117.279000,33.048900
1002148,"Dairymel Farms",-82.672300,40.007000
1001717,"Dale City Farmers Market",-77.341079,38.647146
1003695,"Dale's Saturday Market",-116.965000,46.922300
1005871,"DALEVILLE FARMERS MARKET",-85.714560,31.307407
1002493,"Daley Plaza Chicago Farmers Market",-87.626000,41.885100
1004936,"Dallas Farmers Market",-96.790100,32.777300
1002514,"Dallas Farmers' Market",-91.817679,45.258833
1002739,"Daly City Farmers' Market at Serramonte Center",-122.472196,37.671261
1008033,"Damascus Fresh & Local Market",-122.457744,45.419336
1006028,"Danbury Farmers Market",-80.202500,36.409700
